"열린동물병원","대구광역시 동구 아양로 17 (신암동)","952-7227",
"스마일동물병원","울산광역시 남구 대학로 112 (무거동)","277-0075",
"펫하우스 동물병원","울산광역시 남구 남중로 48 (삼산동,이마트울산점 3층)","273-0975",
"울산메디컬동물병원","울산광역시 남구 돋질로 273 (삼산동)","977-7582",
"위즈펫동물병원(롯데마트 울산점)","울산광역시 남구 삼산로 74, 2층 (달동, 롯데마트울산점)","268-3567",
"D&C 동물병원","울산광역시 남구 삼산로 121, 2층 (달동)",
"쿨펫동물병원","울산광역시 남구 수암로 148, 3층 (야음동, 홈플러스)","227-8275",
"울산24시스마트 동물메디컬센터","울산광역시 남구 삼산로 71, 2층 (달동)","707-2475",
"나인동물의료센터","경기도 화성시 동탄면 동탄산척로2가길 5, 1층","031-376-9909",
"삼성동물병원","강원도 동해시 중앙로 158 (천곡동, 영동상사)","033-533-7522",
"쥬쥬동물병원","","033-522-3313",
"필동물병원","","033-534-7178",
"동해동물병원","강원도 동해시 중앙로 214 (천곡동)","033-532-7886",
"동해삼척태백축산업협동조합 동물병원","강원도 삼척시 중앙로 217 (남양동)","573-5031,3",
"두타동물병원","강원도 삼척시 중앙로 245-2 (남양동)","574-0775",
"삼척동물병원","강원도 삼척시 오십천로 470 (정상동)","574-0075",
"강원동물병원","강원도 삼척시 근덕면 삼척로 3443-38",
"원통가축병원",
"인제축산업협동조합 동물병원","강원도 인제군 인제읍 비봉로 24","461-2801",
"국립공원관리공단 종복원기술원 북부복원센터","강원도 인제군 북면 황태길 76-46","463-9120",
"인제종합동물병원","강원도 인제군 인제읍 비봉로44번길 70 (행복한집 102호)","033-461-3960",
"서울동물병원(산업동물에 대한 출장진료를 전문으로함)","충청남도 천안시 동남구 대흥로 91-2 (영성동)","041-551-5659",
"충일","충청남도 천안시 서북구 성환읍 성환1로 235","581-2301",
"유일동물병원(산업동물에 대한 출장진료를 전문으로 함.)","충청남도 천안시 동남구 풍세로 614 (신방동)","041-565-5297",
"태성동물병원","충청남도 천안시 서북구 성환읍 성환1로 275",
"울산메디컬동물병원","울산광역시 남구 돋질로 273 (삼산동)","977-7582",
"위즈펫동물병원(롯데마트 울산점)","울산광역시 남구 삼산로 74, 2층 (달동, 롯데마트울산점)","268-3567",
"D&C 동물병원","울산광역시 남구 삼산로 121, 2층 (달동)",
"쿨펫동물병원","울산광역시 남구 수암로 148, 3층 (야음동, 홈플러스)","227-8275",
"울산24시스마트 동물메디컬센터","울산광역시 남구 삼산로 71, 2층 (달동)","707-2475",
"나인동물의료센터","경기도 화성시 동탄면 동탄산척로2가길 5, 1층","031-376-9909",
"삼성동물병원","강원도 동해시 중앙로 158 (천곡동, 영동상사)","033-533-7522",
"쥬쥬동물병원","","033-522-3313",
"필동물병원","","033-534-7178",
"동해동물병원","강원도 동해시 중앙로 214 (천곡동)","033-532-7886",
"동해삼척태백축산업협동조합 동물병원","강원도 삼척시 중앙로 217 (남양동)","573-5031,3",
"두타동물병원","강원도 삼척시 중앙로 245-2 (남양동)","574-0775",
"삼척동물병원","강원도 삼척시 오십천로 470 (정상동)","574-0075",
"강원동물병원","강원도 삼척시 근덕면 삼척로 3443-38",
"원통가축병원",
"인제축산업협동조합 동물병원","강원도 인제군 인제읍 비봉로 24","461-2801",
"국립공원관리공단 종복원기술원 북부복원센터","강원도 인제군 북면 황태길 76-46","463-9120",
"인제종합동물병원","강원도 인제군 인제읍 비봉로44번길 70 (행복한집 102호)","033-461-3960",
"서울동물병원(산업동물에 대한 출장진료를 전문으로함)","충청남도 천안시 동남구 대흥로 91-2 (영성동)","041-551-5659",
"충일","충청남도 천안시 서북구 성환읍 성환1로 235","581-2301",
"유일동물병원(산업동물에 대한 출장진료를 전문으로 함.)","충청남도 천안시 동남구 풍세로 614 (신방동)","041-565-5297",
"태성동물병원","충청남도 천안시 서북구 성환읍 성환1로 275",
"늘푸른동물병원두정의료센터","충청남도 천안시 서북구 쌍용대로 317 (성정동)","579-7582",
"중앙동물병원","충청남도 천안시 동남구 원거리7길 2 (원성동)","041-555-7575",
"녹십자","충청남도 천안시 동남구 대흥로 94-1 (영성동)","041-551-5989",
"천안공주낙농축산업협동조합부설동물병원","충청남도 천안시 서북구 성환읍 성환1로 116","581-4414",
"대전충남 양돈축산업협동조합 부설동물병원","충청남도 천안시 동남구 차돌로 50 (다가동)","570-1378/010-3933-54",
"천안축산업협동조합 부설동물병원","충청남도 천안시 동남구 청수11로 12 (청당동)","556-8207",
"우리동물병원","충청남도 천안시 서북구 쌍용대로 51 (쌍용동)","571-9318",
"장원동물병원","충청남도 천안시 동남구 충무로 475 (원성동)","567-4723",
"필동물병원","","033-534-7178",
"동해동물병원","강원도 동해시 중앙로 214 (천곡동)","033-532-7886",
"동해삼척태백축산업협동조합 동물병원","강원도 삼척시 중앙로 217 (남양동)","573-5031,3",
"두타동물병원","강원도 삼척시 중앙로 245-2 (남양동)","574-0775",
"삼척동물병원","강원도 삼척시 오십천로 470 (정상동)","574-0075",
"강원동물병원","강원도 삼척시 근덕면 삼척로 3443-38",
"원통가축병원",
"인제축산업협동조합 동물병원","강원도 인제군 인제읍 비봉로 24","461-2801",
"국립공원관리공단 종복원기술원 북부복원센터","강원도 인제군 북면 황태길 76-46","463-9120",
"인제종합동물병원","강원도 인제군 인제읍 비봉로44번길 70 (행복한집 102호)","033-461-3960",
"서울동물병원(산업동물에 대한 출장진료를 전문으로함)","충청남도 천안시 동남구 대흥로 91-2 (영성동)","041-551-5659",
"충일","충청남도 천안시 서북구 성환읍 성환1로 235","581-2301",
"유일동물병원(산업동물에 대한 출장진료를 전문으로 함.)","충청남도 천안시 동남구 풍세로 614 (신방동)","041-565-5297",
"태성동물병원","충청남도 천안시 서북구 성환읍 성환1로 275",
"늘푸른동물병원두정의료센터","충청남도 천안시 서북구 쌍용대로 317 (성정동)","579-7582",
"중앙동물병원","충청남도 천안시 동남구 원거리7길 2 (원성동)","041-555-7575",
"녹십자","충청남도 천안시 동남구 대흥로 94-1 (영성동)","041-551-5989",
"천안공주낙농축산업협동조합부설동물병원","충청남도 천안시 서북구 성환읍 성환1로 116","581-4414",
"대전충남 양돈축산업협동조합 부설동물병원","충청남도 천안시 동남구 차돌로 50 (다가동)","570-1378/010-3933-54",
"천안축산업협동조합 부설동물병원","충청남도 천안시 동남구 청수11로 12 (청당동)","556-8207",
"우리동물병원","충청남도 천안시 서북구 쌍용대로 51 (쌍용동)","571-9318",
"장원동물병원","충청남도 천안시 동남구 충무로 475 (원성동)","567-4723",
"하나동물병원","충청남도 천안시 서북구 성환읍 매주4길 26-8","582-9600",
"한샘동물병원",
"그림동물병원","충청남도 천안시 동남구 대흥로 320 (성황동)","041-568-7277",
"에니펫동물병원","충청남도 천안시 동남구 터미널2로 8 (신부동)","523-0275",
"펫프렌즈동물병원","충청남도 천안시 서북구 두정로 203 (두정동,주차빌딩101)","568-7533",
"김수영 동물병원","","572-8275",
"해맑은동물병원","충청남도 천안시 서북구 두정로 146 (두정동)",
"펫가든동물병원","충청남도 천안시 서북구 성정두정로 1, 2층 (성정동, 롯데마트)","563-0075",
"국립공원관리공단 종복원기술원 북부복원센터","강원도 인제군 북면 황태길 76-46","463-9120",
"인제종합동물병원","강원도 인제군 인제읍 비봉로44번길 70 (행복한집 102호)","033-461-3960",
"서울동물병원(산업동물에 대한 출장진료를 전문으로함)","충청남도 천안시 동남구 대흥로 91-2 (영성동)","041-551-5659",
"충일","충청남도 천안시 서북구 성환읍 성환1로 235","581-2301",
"유일동물병원(산업동물에 대한 출장진료를 전문으로 함.)","충청남도 천안시 동남구 풍세로 614 (신방동)","041-565-5297",
"태성동물병원","충청남도 천안시 서북구 성환읍 성환1로 275",
"늘푸른동물병원두정의료센터","충청남도 천안시 서북구 쌍용대로 317 (성정동)","579-7582",
"중앙동물병원","충청남도 천안시 동남구 원거리7길 2 (원성동)","041-555-7575",
"녹십자","충청남도 천안시 동남구 대흥로 94-1 (영성동)","041-551-5989",
"천안공주낙농축산업협동조합부설동물병원","충청남도 천안시 서북구 성환읍 성환1로 116","581-4414",
"대전충남 양돈축산업협동조합 부설동물병원","충청남도 천안시 동남구 차돌로 50 (다가동)","570-1378/010-3933-54",
"천안축산업협동조합 부설동물병원","충청남도 천안시 동남구 청수11로 12 (청당동)","556-8207",
"우리동물병원","충청남도 천안시 서북구 쌍용대로 51 (쌍용동)","571-9318",
"장원동물병원","충청남도 천안시 동남구 충무로 475 (원성동)","567-4723",
"하나동물병원","충청남도 천안시 서북구 성환읍 매주4길 26-8","582-9600",
"한샘동물병원",
"그림동물병원","충청남도 천안시 동남구 대흥로 320 (성황동)","041-568-7277",
"에니펫동물병원","충청남도 천안시 동남구 터미널2로 8 (신부동)","523-0275",
"펫프렌즈동물병원","충청남도 천안시 서북구 두정로 203 (두정동,주차빌딩101)","568-7533",
"김수영 동물병원","","572-8275",
"해맑은동물병원","충청남도 천안시 서북구 두정로 146 (두정동)",
"펫가든동물병원","충청남도 천안시 서북구 성정두정로 1, 2층 (성정동, 롯데마트)","563-0075",
"백석동물병원","충청남도 천안시 서북구 백석3로 134, 108호 (백석동,대건플라자)","558-0075",
"굿모닝24시동물병원","충청남도 천안시 서북구 쌍용대로 43 (쌍용동, 진주빌딩)","576-7552",
"병천동물병원","충청남도 천안시 동남구 병천면 아우내순대길 16","555-7008",
"서부종합동물병원","충청남도 천안시 동남구 쌍용대로 187 (봉명동)",
"조은동물병원","충청남도 천안시 동남구 목천읍 충절로 864","041-551-0162",
"페트로 동물병원","충청남도 천안시 서북구 성정중4길 3 (성정동)","555-1075",
"마일스톤피그클리닉(산업동물에 대한 출장진료를 전문으로 함)","충청남도 천안시 동남구 목천읍 교천지산길 22","041-558-1475",
"고려동물병원","충청남도 천안시 동남구 중앙로 281-2 (신부동)","041-557-8575",
"녹십자","충청남도 천안시 동남구 대흥로 94-1 (영성동)","041-551-5989",
"천안공주낙농축산업협동조합부설동물병원","충청남도 천안시 서북구 성환읍 성환1로 116","581-4414",
"대전충남 양돈축산업협동조합 부설동물병원","충청남도 천안시 동남구 차돌로 50 (다가동)","570-1378/010-3933-54",
"천안축산업협동조합 부설동물병원","충청남도 천안시 동남구 청수11로 12 (청당동)","556-8207",
"우리동물병원","충청남도 천안시 서북구 쌍용대로 51 (쌍용동)","571-9318",
"장원동물병원","충청남도 천안시 동남구 충무로 475 (원성동)","567-4723",
"하나동물병원","충청남도 천안시 서북구 성환읍 매주4길 26-8","582-9600",
"한샘동물병원",
"그림동물병원","충청남도 천안시 동남구 대흥로 320 (성황동)","041-568-7277",
"에니펫동물병원","충청남도 천안시 동남구 터미널2로 8 (신부동)","523-0275",
"펫프렌즈동물병원","충청남도 천안시 서북구 두정로 203 (두정동,주차빌딩101)","568-7533",
"김수영 동물병원","","572-8275",
"해맑은동물병원","충청남도 천안시 서북구 두정로 146 (두정동)",
"펫가든동물병원","충청남도 천안시 서북구 성정두정로 1, 2층 (성정동, 롯데마트)","563-0075",
"백석동물병원","충청남도 천안시 서북구 백석3로 134, 108호 (백석동,대건플라자)","558-0075",
"굿모닝24시동물병원","충청남도 천안시 서북구 쌍용대로 43 (쌍용동, 진주빌딩)","576-7552",
"병천동물병원","충청남도 천안시 동남구 병천면 아우내순대길 16","555-7008",
"서부종합동물병원","충청남도 천안시 동남구 쌍용대로 187 (봉명동)",
