"압구정웰동물병원","서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )","3443-0275",
"지팡이 동물병원","충청남도 청양군 정산면 정현길 74",
"미래동물병원","충청남도 청양군 청양읍 칠갑산로 253","041-942-7062",
"경기동물병원","경기도 동두천시 중앙로 229 (생연동)","865-2137",
"통일동물병원","경기도 동두천시 중앙로 226 (생연동)","862-5151",
"이담동물병원","경기도 동두천시 중앙로 134-12 (지행동, 예일복합타워(104,105))","861-3355",
"수제가축병원","경기도 동두천시 중앙로217번길 8 (생연동)","031-861-2328",
"이앤박동물병원","서울특별시 노원구 한글비석로52길 18 (상계동)","939-6898",
"아란종합동물병원","서울특별시 노원구 월계로 333 (월계동)","905-7588",
"스마일플러스동물병원","서울특별시 노원구 동일로 1051 (공릉동, 영운빌딩 1층)","976-7582",
"중계이오동물병원","서울특별시 노원구 한글비석로 245 (중계동, 두타빌 A동 111,112호)","939-7579",
"펫가든","서울특별시 노원구 노원로 330 (중계동)","951-7707",
"엔젤동물병원","서울특별시 노원구 동일로 1104 (공릉동)","977-0275",
"주식회사 노원24시동물의료센터","서울특별시 노원구 노원로 456 (상계동)","919-0075",
"웰리스동물병원(월계점)","서울특별시 노원구 마들로3길 15, 2층 (월계동, 이마트 )","949-0975",
"KRA 부산동물병원","부산광역시 강서구 가락대로 929 (범방동)","051-901-7434",
"서원 동물병원","부산광역시 강서구 가락대로 929 (범방동)","051-901-7482",
"명지종합동물병원","부산광역시 강서구 명지오션시티11로 74 (명지동,명지오션타워 204)","051)271-8889",
"명지오션시티동물병원","부산광역시 강서구 명지오션시티11로 66 (명지동)","051)333-4714",
"스마일동물병원","부산광역시 강서구 가락대로 929 (범방동)","0519017384",
"중앙동물병원","충청남도 청양군 청양읍 칠갑산로6길 22","041-942-2326",
"정산가축병원","충청남도 청양군 정산면 칠갑산로 1912",
"종합동물병원","충청남도 청양군 청양읍 칠갑산로 256",
"지팡이 동물병원","충청남도 청양군 정산면 정현길 74",
"미래동물병원","충청남도 청양군 청양읍 칠갑산로 253","041-942-7062",
"경기동물병원","경기도 동두천시 중앙로 229 (생연동)","865-2137",
"통일동물병원","경기도 동두천시 중앙로 226 (생연동)","862-5151",
"이담동물병원","경기도 동두천시 중앙로 134-12 (지행동, 예일복합타워(104,105))","861-3355",
"수제가축병원","경기도 동두천시 중앙로217번길 8 (생연동)","031-861-2328",
"현대동물병원","경기도 동두천시 큰시장로 42 (생연동)","865-5393",
"지행동물병원","경기도 동두천시 이담로 69 (지행동)","865-7585",
"러브펫동물병원","경기도 동두천시 평화로2169번길 21 (송내동)","031-868-0275",
"윤후동물병원","경기도 동두천시 중앙로 125 (지행동, 영스포렉스 101호)","031-864-0075",
"이성환동물병원","서울특별시 서초구 방배로 232 (방배동)","593-8238",
"유림동물안과병원","서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)","593-1045",
"남서울동물병원","서울특별시 서초구 방배로34길 12 (방배동)","582-2186",
"서초동물병원","서울특별시 서초구 효령로57길 4 (서초동)","582-2357",
"KRA 부산동물병원","부산광역시 강서구 가락대로 929 (범방동)","051-901-7434",
"서원 동물병원","부산광역시 강서구 가락대로 929 (범방동)","051-901-7482",
"명지종합동물병원","부산광역시 강서구 명지오션시티11로 74 (명지동,명지오션타워 204)","051)271-8889",
"명지오션시티동물병원","부산광역시 강서구 명지오션시티11로 66 (명지동)","051)333-4714",
"스마일동물병원","부산광역시 강서구 가락대로 929 (범방동)","0519017384",
"중앙동물병원","충청남도 청양군 청양읍 칠갑산로6길 22","041-942-2326",
"정산가축병원","충청남도 청양군 정산면 칠갑산로 1912",
"종합동물병원","충청남도 청양군 청양읍 칠갑산로 256",
"지팡이 동물병원","충청남도 청양군 정산면 정현길 74",
"미래동물병원","충청남도 청양군 청양읍 칠갑산로 253","041-942-7062",
"경기동물병원","경기도 동두천시 중앙로 229 (생연동)","865-2137",
"통일동물병원","경기도 동두천시 중앙로 226 (생연동)","862-5151",
"이담동물병원","경기도 동두천시 중앙로 134-12 (지행동, 예일복합타워(104,105))","861-3355",
"수제가축병원","경기도 동두천시 중앙로217번길 8 (생연동)","031-861-2328",
"현대동물병원","경기도 동두천시 큰시장로 42 (생연동)","865-5393",
"지행동물병원","경기도 동두천시 이담로 69 (지행동)","865-7585",
"러브펫동물병원","경기도 동두천시 평화로2169번길 21 (송내동)","031-868-0275",
"윤후동물병원","경기도 동두천시 중앙로 125 (지행동, 영스포렉스 101호)","031-864-0075",
"이성환동물병원","서울특별시 서초구 방배로 232 (방배동)","593-8238",
"유림동물안과병원","서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)","593-1045",
"남서울동물병원","서울특별시 서초구 방배로34길 12 (방배동)","582-2186",
"서초동물병원","서울특별시 서초구 효령로57길 4 (서초동)","582-2357",
"서이동물병원","서울특별시 서초구 사임당로 139, 104호 (서초동)","3472-8275",
"신반포종합동물병원","서울특별시 서초구 서초중앙로 245 (반포동)","3482-0076",
"레스펫동물병원","","575-0855",
"라파엘동물병원","서울특별시 서초구 강남대로 525-3 (반포동)","3444-7509",
"방배한강동물병원","서울특별시 서초구 방배로 204 (방배동,지상1층)","593-7667",
"우성동물의료센터","서울특별시 서초구 주흥길 3 (반포동)","546-9539",
"신세계동물병원","","537-7412",
"수동물병원","","534-9773",
"지팡이 동물병원","충청남도 청양군 정산면 정현길 74",
"미래동물병원","충청남도 청양군 청양읍 칠갑산로 253","041-942-7062",
"경기동물병원","경기도 동두천시 중앙로 229 (생연동)","865-2137",
"통일동물병원","경기도 동두천시 중앙로 226 (생연동)","862-5151",
"이담동물병원","경기도 동두천시 중앙로 134-12 (지행동, 예일복합타워(104,105))","861-3355",
"수제가축병원","경기도 동두천시 중앙로217번길 8 (생연동)","031-861-2328",
"현대동물병원","경기도 동두천시 큰시장로 42 (생연동)","865-5393",
"지행동물병원","경기도 동두천시 이담로 69 (지행동)","865-7585",
"러브펫동물병원","경기도 동두천시 평화로2169번길 21 (송내동)","031-868-0275",
"윤후동물병원","경기도 동두천시 중앙로 125 (지행동, 영스포렉스 101호)","031-864-0075",
"이성환동물병원","서울특별시 서초구 방배로 232 (방배동)","593-8238",
"유림동물안과병원","서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)","593-1045",
"남서울동물병원","서울특별시 서초구 방배로34길 12 (방배동)","582-2186",
"서초동물병원","서울특별시 서초구 효령로57길 4 (서초동)","582-2357",
"서이동물병원","서울특별시 서초구 사임당로 139, 104호 (서초동)","3472-8275",
"신반포종합동물병원","서울특별시 서초구 서초중앙로 245 (반포동)","3482-0076",
"레스펫동물병원","","575-0855",
"라파엘동물병원","서울특별시 서초구 강남대로 525-3 (반포동)","3444-7509",
"방배한강동물병원","서울특별시 서초구 방배로 204 (방배동,지상1층)","593-7667",
"우성동물의료센터","서울특별시 서초구 주흥길 3 (반포동)","546-9539",
"신세계동물병원","","537-7412",
"수동물병원","","534-9773",
"내방동물병원","서울특별시 서초구 서초대로 108, 2층 (방배동)","3473-8274",
"메디펫 동물병원","서울특별시 서초구 효령로 384 (서초동)","586-7501",
"우면동물병원","서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)","578-7572",
"사랑의동물병원","서울특별시 서초구 마방로6길 18 (양재동)","577-7475",
"한 동물병원","서울특별시 서초구 동산로 66 (양재동)","577-3690",
"이상록동물병원","","02-533-5505",
"다니엘동물병원","서울특별시 서초구 효령로 200 (서초동)",
"교대동물병원","서울특별시 서초구 서초대로 325 (서초동,지상1층)","596-1175",
"러브펫동물병원","경기도 동두천시 평화로2169번길 21 (송내동)","031-868-0275",
"윤후동물병원","경기도 동두천시 중앙로 125 (지행동, 영스포렉스 101호)","031-864-0075",
"이성환동물병원","서울특별시 서초구 방배로 232 (방배동)","593-8238",
"유림동물안과병원","서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)","593-1045",
"남서울동물병원","서울특별시 서초구 방배로34길 12 (방배동)","582-2186",
"서초동물병원","서울특별시 서초구 효령로57길 4 (서초동)","582-2357",
"서이동물병원","서울특별시 서초구 사임당로 139, 104호 (서초동)","3472-8275",
"신반포종합동물병원","서울특별시 서초구 서초중앙로 245 (반포동)","3482-0076",
"레스펫동물병원","","575-0855",
"라파엘동물병원","서울특별시 서초구 강남대로 525-3 (반포동)","3444-7509",
"방배한강동물병원","서울특별시 서초구 방배로 204 (방배동,지상1층)","593-7667",
"우성동물의료센터","서울특별시 서초구 주흥길 3 (반포동)","546-9539",
"신세계동물병원","","537-7412",
"수동물병원","","534-9773",
"내방동물병원","서울특별시 서초구 서초대로 108, 2층 (방배동)","3473-8274",
"메디펫 동물병원","서울특별시 서초구 효령로 384 (서초동)","586-7501",
"우면동물병원","서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)","578-7572",
"사랑의동물병원","서울특별시 서초구 마방로6길 18 (양재동)","577-7475",
"한 동물병원","서울특별시 서초구 동산로 66 (양재동)","577-3690",
"이상록동물병원","","02-533-5505",
"다니엘동물병원","서울특별시 서초구 효령로 200 (서초동)",
"교대동물병원","서울특별시 서초구 서초대로 325 (서초동,지상1층)","596-1175",
"서래동물병원",
"프렌즈동물병원",
"임갑미동물병원","","596-4566",
"리즈동물병원","서울특별시 서초구 잠원로 221, 상가동 2층 (잠원동, 한강아파트)","535-4578",
"화인종합동물병원","서울특별시 서초구 서초대로4길 4 (방배동,대진빌딩1층)",
"두리종합동물병원","서울특별시 서초구 반포대로 287, 1층 143호 (반포동, 래미안퍼스티지 중심상가 )","3476-7522",
"디아나동물병원","서울특별시 서초구 방배로 118 (방배동)",
"반려동물 의료센터 다울","서울특별시 서초구 효령로 100, 1층 (방배동)","02-3473-0911",
"레스펫동물병원","","575-0855",
"라파엘동물병원","서울특별시 서초구 강남대로 525-3 (반포동)","3444-7509",
"방배한강동물병원","서울특별시 서초구 방배로 204 (방배동,지상1층)","593-7667",
"우성동물의료센터","서울특별시 서초구 주흥길 3 (반포동)","546-9539",
"신세계동물병원","","537-7412",
"수동물병원","","534-9773",
"내방동물병원","서울특별시 서초구 서초대로 108, 2층 (방배동)","3473-8274",
"메디펫 동물병원","서울특별시 서초구 효령로 384 (서초동)","586-7501",
"우면동물병원","서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)","578-7572",
"사랑의동물병원","서울특별시 서초구 마방로6길 18 (양재동)","577-7475",
"한 동물병원","서울특별시 서초구 동산로 66 (양재동)","577-3690",
"이상록동물병원","","02-533-5505",
"다니엘동물병원","서울특별시 서초구 효령로 200 (서초동)",
"교대동물병원","서울특별시 서초구 서초대로 325 (서초동,지상1층)","596-1175",
"서래동물병원",
"프렌즈동물병원",
"임갑미동물병원","","596-4566",
"리즈동물병원","서울특별시 서초구 잠원로 221, 상가동 2층 (잠원동, 한강아파트)","535-4578",
"화인종합동물병원","서울특별시 서초구 서초대로4길 4 (방배동,대진빌딩1층)",
"두리종합동물병원","서울특별시 서초구 반포대로 287, 1층 143호 (반포동, 래미안퍼스티지 중심상가 )","3476-7522",
